episode,update,scenario_id,electricity_cost,carbon_emissions_kg,carbon_trading_cost,carbon_trading_revenue,system_cost,mean_start_delay_slots,remote_subtask_fraction,fallback_actions,capacity_violations
218,10,train_0566,12024.7626953125,10260.2001953125,-297.97998046875,297.97998046875,11726.78271484375,14.58,0.66,0.0,0.0
219,10,train_0192,12444.2861328125,10499.79296875,-274.020703125,274.020703125,12170.2654296875,17.4,0.72,0.0,0.0
220,10,train_0018,12280.2978515625,10319.4482421875,-292.05517578125,292.05517578125,11988.24267578125,16.62,0.58,0.0,0.0
221,10,train_0393,12288.25390625,10760.078125,-247.9921875,247.9921875,12040.26171875,13.68,0.6,0.0,0.0
222,10,train_0360,12307.201171875,10507.173828125,-273.2826171875,273.2826171875,12033.9185546875,16.82,0.66,0.0,0.0
223,10,train_0202,12359.98828125,10970.263671875,-226.9736328125,226.9736328125,12133.0146484375,15.14,0.56,0.0,0.0
224,11,train_0337,12141.2490234375,10004.197265625,-323.5802734375,323.5802734375,11817.66875,16.12,0.68,0.0,0.0
225,11,train_0401,11947.6484375,10039.5244140625,-320.04755859375,320.04755859375,11627.60087890625,16.24,0.72,0.0,0.0
226,11,train_0490,11891.259765625,10529.728515625,-271.0271484375,271.0271484375,11620.2326171875,15.64,0.64,0.0,0.0
227,11,train_0077,12001.12109375,10357.85546875,-288.21445312500003,288.21445312500003,11712.906640625,15.9,0.72,0.0,0.0
228,11,train_0282,11899.4794921875,10479.7099609375,-276.02900390625,276.02900390625,11623.45048828125,15.02,0.86,0.0,0.0
229,11,train_0167,12118.4375,10544.685546875,-269.5314453125,269.5314453125,11848.9060546875,16.92,0.74,0.0,0.0
230,11,train_0200,12226.1884765625,10545.423828125,-269.45761718750003,269.45761718750003,11956.730859375,16.9,0.78,0.0,0.0
231,11,train_0019,12329.0029296875,10925.7177734375,-231.42822265625,231.42822265625,12097.57470703125,16.22,0.76,0.0,0.0
232,11,train_0253,12003.7890625,10233.33203125,-300.666796875,300.666796875,11703.122265625,15.88,0.68,0.0,0.0
233,11,train_0050,12234.9765625,10523.125,-271.6875,271.6875,11963.2890625,16.06,0.78,0.0,0.0
234,11,train_0555,12028.3203125,10316.833984375,-292.3166015625,292.3166015625,11736.0037109375,17.8,0.62,0.0,0.0
235,11,train_0332,12057.30859375,10556.86328125,-268.313671875,268.313671875,11788.994921875,15.2,0.74,0.0,0.0
236,11,train_0252,12034.501953125,10536.845703125,-270.3154296875,270.3154296875,11764.1865234375,14.34,0.7,0.0,0.0
237,11,train_0139,12287.5947265625,10371.2734375,-286.87265625000003,286.87265625000003,12000.7220703125,15.08,0.68,0.0,0.0
238,11,train_0563,12616.046875,10481.26953125,-275.873046875,275.873046875,12340.173828125,16.32,0.86,0.0,0.0
239,11,train_0309,12351.69140625,10671.1533203125,-256.88466796875,256.88466796875,12094.80673828125,14.48,0.68,0.0,0.0
240,12,train_0591,12280.4765625,10758.6923828125,-248.13076171875002,248.13076171875002,12032.34580078125,17.54,0.74,0.0,0.0
241,12,train_0395,11878.296875,10541.23828125,-269.876171875,269.876171875,11608.420703125,15.88,0.76,0.0,0.0
242,12,train_0596,12207.1435546875,10123.970703125,-311.6029296875,311.6029296875,11895.540625,16.68,0.68,0.0,0.0
243,12,train_0528,12478.466796875,10590.77734375,-264.922265625,264.922265625,12213.54453125,13.84,0.82,0.0,0.0
244,12,train_0445,12937.2626953125,11271.740234375,-196.82597656250002,196.82597656250002,12740.43671875,18.52,0.68,0.0,0.0
245,12,train_0213,12311.412109375,10394.81640625,-284.518359375,284.518359375,12026.89375,16.16,0.64,0.0,0.0
246,12,train_0466,12454.43359375,10579.1015625,-266.08984375,266.08984375,12188.34375,17.04,0.74,0.0,0.0
247,12,train_0191,12273.53515625,10900.228515625,-233.9771484375,233.9771484375,12039.5580078125,16.82,0.78,0.0,0.0
248,12,train_0515,12228.11328125,10753.5166015625,-248.64833984375002,248.64833984375002,11979.46494140625,18.32,0.64,0.0,0.0
249,12,train_0188,12372.470703125,10407.5029296875,-283.24970703125,283.24970703125,12089.22099609375,15.4,0.72,0.0,0.0
250,12,train_0046,11940.083984375,10408.525390625,-283.1474609375,283.1474609375,11656.9365234375,17.34,0.68,0.0,0.0
251,12,train_0070,11848.115234375,9872.6298828125,-336.73701171875,336.73701171875,11511.37822265625,15.98,0.62,0.0,0.0
252,12,train_0272,12321.435546875,10649.0380859375,-259.09619140625,259.09619140625,12062.33935546875,14.12,0.8,0.0,0.0
253,12,train_0397,12048.9609375,10515.15625,-272.484375,272.484375,11776.4765625,16.14,0.78,0.0,0.0
254,12,train_0173,12448.96875,11012.5966796875,-222.74033203125,222.74033203125,12226.22841796875,17.58,0.76,0.0,0.0
255,12,train_0491,12532.3447265625,10372.1005859375,-286.78994140625,286.78994140625,12245.55478515625,15.26,0.76,0.0,0.0
256,13,train_0153,12112.92578125,10554.080078125,-268.5919921875,268.5919921875,11844.3337890625,16.36,0.66,0.0,0.0
257,13,train_0283,12373.60546875,10846.7421875,-239.32578125,239.32578125,12134.2796875,15.62,0.68,0.0,0.0
258,13,train_0201,12192.86328125,10555.845703125,-268.4154296875,268.4154296875,11924.4478515625,16.9,0.64,0.0,0.0
259,13,train_0334,12130.12890625,10862.3916015625,-237.76083984375,237.76083984375,11892.36806640625,15.98,0.76,0.0,0.0
260,13,train_0113,12139.2763671875,10354.865234375,-288.5134765625,288.5134765625,11850.762890625,16.66,0.74,0.0,0.0
261,13,train_0575,12428.6953125,10971.7373046875,-226.82626953125,226.82626953125,12201.86904296875,16.64,0.72,0.0,0.0
262,13,train_0555,11992.82421875,10409.63671875,-283.036328125,283.036328125,11709.787890625,17.22,0.66,0.0,0.0
263,13,train_0419,12338.78515625,10459.013671875,-278.0986328125,278.0986328125,12060.6865234375,16.1,0.7,0.0,0.0
264,13,train_0318,12192.5478515625,10667.041015625,-257.2958984375,257.2958984375,11935.251953125,17.12,0.66,0.0,0.0
265,13,train_0447,12134.6943359375,10734.6103515625,-250.53896484375002,250.53896484375002,11884.15537109375,15.44,0.8,0.0,0.0
266,13,train_0281,12438.455078125,10733.5322265625,-250.64677734375002,250.64677734375002,12187.80830078125,15.38,0.68,0.0,0.0
267,13,train_0533,11992.517578125,10259.029296875,-298.0970703125,298.0970703125,11694.4205078125,16.0,0.6,0.0,0.0
268,13,train_0039,12372.9306640625,10662.26953125,-257.77304687500003,257.77304687500003,12115.1576171875,17.12,0.62,0.0,0.0
269,13,train_0129,12387.7451171875,10962.509765625,-227.7490234375,227.7490234375,12159.99609375,14.92,0.64,0.0,0.0
270,13,train_0273,12615.9892578125,10776.619140625,-246.3380859375,246.3380859375,12369.651171875,16.96,0.54,0.0,0.0
271,13,train_0390,12850.734375,10580.80078125,-265.919921875,265.919921875,12584.814453125,16.72,0.72,0.0,0.0
272,14,train_0424,12467.8203125,10795.4013671875,-244.45986328125002,244.45986328125002,12223.36044921875,19.12,0.9,0.0,0.0
273,14,train_0430,12161.169921875,10520.654296875,-271.9345703125,271.9345703125,11889.2353515625,15.6,0.66,0.0,0.0
274,14,train_0564,12159.765625,10661.1015625,-257.88984375,257.88984375,11901.87578125,16.02,0.78,0.0,0.0
275,14,train_0505,12341.91015625,10643.830078125,-259.6169921875,259.6169921875,12082.2931640625,16.16,0.58,0.0,0.0
276,14,train_0549,12484.689453125,10550.626953125,-268.9373046875,268.9373046875,12215.7521484375,17.3,0.6,0.0,0.0
277,14,train_0206,12301.1025390625,10915.0302734375,-232.49697265625002,232.49697265625002,12068.60556640625,15.02,0.74,0.0,0.0
278,14,train_0417,12185.556640625,10338.4716796875,-290.15283203125,290.15283203125,11895.40380859375,15.34,0.72,0.0,0.0
279,14,train_0413,12534.7724609375,10950.58984375,-228.941015625,228.941015625,12305.8314453125,14.16,0.64,0.0,0.0
280,14,train_0362,12025.681640625,10525.560546875,-271.44394531250003,271.44394531250003,11754.2376953125,13.5,0.68,0.0,0.0
281,14,train_0362,12105.1171875,10360.7763671875,-287.92236328125,287.92236328125,11817.19482421875,16.1,0.66,0.0,0.0
282,14,train_0315,13092.7587890625,10469.8955078125,-277.01044921875,277.01044921875,12815.74833984375,15.72,0.6,0.0,0.0
283,14,train_0245,11890.470703125,10226.4716796875,-301.35283203125,301.35283203125,11589.11787109375,15.3,0.74,0.0,0.0
284,14,train_0082,12177.8896484375,10807.23828125,-243.27617187500002,243.27617187500002,11934.6134765625,17.34,0.66,0.0,0.0
285,14,train_0061,12209.3056640625,10413.3642578125,-282.66357421875,282.66357421875,11926.64208984375,14.58,0.76,0.0,0.0
286,14,train_0001,12078.146484375,10484.078125,-275.5921875,275.5921875,11802.554296875,13.62,0.7,0.0,0.0
287,14,train_0211,12042.435546875,10568.7265625,-267.12734375,267.12734375,11775.308203125,17.2,0.66,0.0,0.0
288,14,train_0223,12111.15234375,10426.1083984375,-281.38916015625,281.38916015625,11829.76318359375,15.52,0.66,0.0,0.0
289,14,train_0578,12337.26171875,10104.3369140625,-313.56630859375,313.56630859375,12023.69541015625,18.62,0.76,0.0,0.0
290,14,train_0145,12221.59375,10456.78515625,-278.321484375,278.321484375,11943.272265625,14.96,0.82,0.0,0.0
291,14,train_0129,12531.927734375,10934.0458984375,-230.59541015625,230.59541015625,12301.33232421875,16.42,0.66,0.0,0.0
292,14,train_0026,11803.294921875,10594.2841796875,-264.57158203125,264.57158203125,11538.72333984375,14.66,0.6,0.0,0.0
293,14,train_0068,12097.375,10966.9873046875,-227.30126953125,227.30126953125,11870.07373046875,14.86,0.7,0.0,0.0
294,14,train_0394,12450.609375,10726.009765625,-251.3990234375,251.3990234375,12199.2103515625,15.7,0.62,0.0,0.0
295,14,train_0220,12264.93359375,10588.8408203125,-265.11591796875,265.11591796875,11999.81767578125,18.28,0.54,0.0,0.0
296,14,train_0371,12259.50390625,10466.732421875,-277.32675781250003,277.32675781250003,11982.1771484375,15.7,0.72,0.0,0.0
297,14,train_0060,12423.716796875,10390.890625,-284.9109375,284.9109375,12138.805859375,18.14,0.7,0.0,0.0
298,14,train_0457,12337.45703125,10542.55859375,-269.744140625,269.744140625,12067.712890625,15.3,0.64,0.0,0.0
299,14,train_0160,12087.369140625,10707.513671875,-253.2486328125,253.2486328125,11834.1205078125,17.3,0.66,0.0,0.0
300,14,train_0035,12681.5361328125,11123.2392578125,-211.67607421875002,211.67607421875002,12469.86005859375,15.98,0.68,0.0,0.0
301,14,train_0548,12277.052734375,10768.16015625,-247.18398437500002,247.18398437500002,12029.86875,14.98,0.72,0.0,0.0
302,14,train_0215,12268.265625,10822.080078125,-241.7919921875,241.7919921875,12026.4736328125,17.82,0.66,0.0,0.0
303,14,train_0191,12352.041015625,10712.853515625,-252.71464843750002,252.71464843750002,12099.3263671875,16.88,0.6,0.0,0.0
304,15,train_0028,12661.623046875,10542.548828125,-269.7451171875,269.7451171875,12391.8779296875,16.78,0.74,0.0,0.0
305,15,train_0351,12523.275390625,10763.5556640625,-247.64443359375002,247.64443359375002,12275.63095703125,16.22,0.7,0.0,0.0
306,15,train_0167,12230.1884765625,10231.40625,-300.859375,300.859375,11929.3291015625,17.12,0.64,0.0,0.0
307,15,train_0143,12231.39453125,11054.771484375,-218.52285156250002,218.52285156250002,12012.8716796875,14.24,0.78,0.0,0.0
308,15,train_0405,12523.5966796875,11254.1318359375,-198.58681640625002,198.58681640625002,12325.00986328125,14.78,0.68,0.0,0.0
309,15,train_0400,12809.2998046875,10610.6767578125,-262.93232421875,262.93232421875,12546.36748046875,14.98,0.64,0.0,0.0
310,15,train_0087,12226.8671875,10800.58203125,-243.94179687500002,243.94179687500002,11982.925390625,16.34,0.7,0.0,0.0
311,15,train_0076,12090.8681640625,10478.2548828125,-276.17451171875,276.17451171875,11814.69365234375,16.92,0.62,0.0,0.0
312,15,train_0145,12327.869140625,10669.3349609375,-257.06650390625003,257.06650390625003,12070.80263671875,13.88,0.6,0.0,0.0
313,15,train_0473,12206.865234375,10430.0751953125,-280.99248046875,280.99248046875,11925.87275390625,17.74,0.7,0.0,0.0
314,15,train_0159,11820.94140625,10214.72265625,-302.527734375,302.527734375,11518.413671875,17.76,0.82,0.0,0.0
315,15,train_0253,11867.5478515625,10230.818359375,-300.9181640625,300.9181640625,11566.6296875,17.02,0.7,0.0,0.0
316,15,train_0077,11984.9453125,10305.9501953125,-293.40498046875,293.40498046875,11691.54033203125,15.4,0.72,0.0,0.0
317,15,train_0110,12050.2392578125,10585.6337890625,-265.43662109375003,265.43662109375003,11784.80263671875,17.94,0.76,0.0,0.0
318,15,train_0399,12181.984375,10457.47265625,-278.252734375,278.252734375,11903.731640625,14.88,0.58,0.0,0.0
319,15,train_0454,12262.9794921875,11237.419921875,-200.2580078125,200.2580078125,12062.721484375,16.74,0.66,0.0,0.0
320,16,train_0519,12842.740234375,10668.328125,-257.1671875,257.1671875,12585.573046875,16.4,0.7,0.0,0.0
321,16,train_0332,11913.087890625,10118.66015625,-312.133984375,312.133984375,11600.95390625,16.96,0.56,0.0,0.0
322,16,train_0166,12257.240234375,10155.6328125,-308.43671875,308.43671875,11948.803515625,15.12,0.58,0.0,0.0
323,16,train_0262,12678.259765625,10289.0791015625,-295.09208984375,295.09208984375,12383.16767578125,15.5,0.68,0.0,0.0
324,16,train_0093,11901.919921875,10273.2080078125,-296.67919921875,296.67919921875,11605.24072265625,18.76,0.78,0.0,0.0
325,16,train_0144,12699.068359375,10708.3203125,-253.16796875,253.16796875,12445.900390625,15.72,0.82,0.0,0.0
326,16,train_0288,12192.958984375,10126.73046875,-311.32695312500005,311.32695312500005,11881.63203125,15.36,0.62,0.0,0.0
327,16,train_0468,12010.7451171875,10464.5166015625,-277.54833984375,277.54833984375,11733.19677734375,15.96,0.74,0.0,0.0
328,16,train_0155,12483.779296875,10658.0751953125,-258.19248046875003,258.19248046875003,12225.58681640625,15.34,0.7,0.0,0.0
329,16,train_0219,12254.876953125,10384.2255859375,-285.57744140625,285.57744140625,11969.29951171875,15.12,0.72,0.0,0.0
330,16,train_0022,12085.0078125,10742.0908203125,-249.79091796875002,249.79091796875002,11835.21689453125,18.26,0.66,0.0,0.0
331,16,train_0025,12602.693359375,10681.908203125,-255.8091796875,255.8091796875,12346.8841796875,13.9,0.74,0.0,0.0
332,16,train_0327,12573.8251953125,10882.42578125,-235.757421875,235.757421875,12338.0677734375,18.48,0.7,0.0,0.0
333,16,train_0579,12418.6171875,10615.796875,-262.4203125,262.4203125,12156.196875,16.9,0.68,0.0,0.0
334,16,train_0345,12422.783203125,10317.57421875,-292.242578125,292.242578125,12130.540625,15.14,0.66,0.0,0.0
335,16,train_0018,12222.919921875,10630.7001953125,-260.92998046875,260.92998046875,11961.98994140625,15.88,0.66,0.0,0.0
336,17,train_0344,12459.501953125,10338.7919921875,-290.12080078125,290.12080078125,12169.38115234375,15.38,0.74,0.0,0.0
337,17,train_0072,12592.5732421875,10471.46484375,-276.853515625,276.853515625,12315.7197265625,16.3,0.64,0.0,0.0
338,17,train_0415,12779.451171875,10736.431640625,-250.35683593750002,250.35683593750002,12529.0943359375,15.38,0.54,0.0,0.0
339,17,train_0279,12509.173828125,10370.5625,-286.94375,286.94375,12222.230078125,17.18,0.72,0.0,0.0
340,17,train_0218,12749.630859375,10661.98046875,-257.801953125,257.801953125,12491.82890625,15.5,0.66,0.0,0.0
341,17,train_0124,12177.7763671875,10841.814453125,-239.8185546875,239.8185546875,11937.9578125,18.28,0.78,0.0,0.0
342,17,train_0105,12489.74609375,10412.3271484375,-282.76728515625,282.76728515625,12206.97880859375,16.46,0.64,0.0,0.0
343,17,train_0201,12253.46875,10414.25,-282.575,282.575,11970.89375,17.02,0.64,0.0,0.0
344,17,train_0270,12532.826171875,10557.5390625,-268.24609375,268.24609375,12264.580078125,14.9,0.78,0.0,0.0
345,17,train_0340,12157.42578125,10701.6875,-253.83125,253.83125,11903.59453125,15.88,0.72,0.0,0.0
346,17,train_0413,12690.205078125,10854.7734375,-238.52265625,238.52265625,12451.682421875,14.74,0.74,0.0,0.0
347,17,train_0574,12453.841796875,10245.908203125,-299.4091796875,299.4091796875,12154.4326171875,15.14,0.74,0.0,0.0
348,17,train_0019,12453.36328125,10553.3916015625,-268.66083984375,268.66083984375,12184.70244140625,15.18,0.64,0.0,0.0
349,17,train_0561,12536.525390625,10491.533203125,-274.8466796875,274.8466796875,12261.6787109375,16.62,0.64,0.0,0.0
350,17,train_0336,11991.904296875,10464.1591796875,-277.58408203125003,277.58408203125003,11714.32021484375,16.72,0.72,0.0,0.0
351,17,train_0044,12788.291015625,10540.5283203125,-269.94716796875,269.94716796875,12518.34384765625,17.24,0.58,0.0,0.0
352,17,train_0520,11843.685546875,10255.576171875,-298.4423828125,298.4423828125,11545.2431640625,17.32,0.78,0.0,0.0
353,17,train_0511,11939.35546875,10618.541015625,-262.1458984375,262.1458984375,11677.2095703125,17.98,0.76,0.0,0.0
354,17,train_0172,12349.4375,10266.96875,-297.303125,297.303125,12052.134375,16.9,0.66,0.0,0.0
355,17,train_0100,11814.8837890625,10056.7421875,-318.32578125000003,318.32578125000003,11496.5580078125,15.56,0.6,0.0,0.0
356,17,train_0180,12634.607421875,10661.5703125,-257.84296875,257.84296875,12376.764453125,17.92,0.74,0.0,0.0
357,17,train_0486,12573.86328125,10448.59375,-279.140625,279.140625,12294.72265625,14.58,0.66,0.0,0.0
358,17,train_0551,11947.578125,10272.693359375,-296.7306640625,296.7306640625,11650.8474609375,16.78,0.84,0.0,0.0
359,17,train_0177,12233.1328125,10695.201171875,-254.47988281250002,254.47988281250002,11978.6529296875,13.72,0.82,0.0,0.0
360,17,train_0285,12333.4931640625,10408.611328125,-283.1388671875,283.1388671875,12050.354296875,14.42,0.72,0.0,0.0
361,17,train_0430,12235.484375,10424.31640625,-281.568359375,281.568359375,11953.916015625,15.3,0.7,0.0,0.0
362,17,train_0108,11845.34375,10765.6181640625,-247.43818359375,247.43818359375,11597.90556640625,17.64,0.74,0.0,0.0
363,17,train_0431,12307.5830078125,10238.845703125,-300.1154296875,300.1154296875,12007.467578125,16.44,0.68,0.0,0.0
364,17,train_0135,12793.77734375,10253.7353515625,-298.62646484375,298.62646484375,12495.15087890625,15.84,0.72,0.0,0.0
365,17,train_0510,12821.4169921875,10616.4853515625,-262.35146484375,262.35146484375,12559.06552734375,15.3,0.72,0.0,0.0
366,17,train_0080,12333.921875,10711.275390625,-252.87246093750002,252.87246093750002,12081.0494140625,15.8,0.68,0.0,0.0
367,17,train_0587,12190.3798828125,10233.138671875,-300.68613281250003,300.68613281250003,11889.69375,16.2,0.7,0.0,0.0
368,18,train_0432,12208.1484375,10816.873046875,-242.3126953125,242.3126953125,11965.8357421875,15.36,0.62,0.0,0.0
369,18,train_0165,11904.876953125,10370.953125,-286.9046875,286.9046875,11617.972265625,15.86,0.58,0.0,0.0
370,18,train_0484,12275.326171875,10409.8984375,-283.01015625,283.01015625,11992.316015625,13.5,0.66,0.0,0.0
371,18,train_0376,12295.939453125,10568.4765625,-267.15234375,267.15234375,12028.787109375,17.14,0.66,0.0,0.0
372,18,train_0285,12148.005859375,10632.5703125,-260.74296875,260.74296875,11887.262890625,14.52,0.64,0.0,0.0
373,18,train_0443,12459.3193359375,10922.212890625,-231.77871093750002,231.77871093750002,12227.540625,17.96,0.64,0.0,0.0
374,18,train_0413,12587.6650390625,10739.80078125,-250.01992187500002,250.01992187500002,12337.6451171875,16.14,0.8,0.0,0.0
375,18,train_0047,11915.7568359375,10494.9140625,-274.50859375,274.50859375,11641.2482421875,14.64,0.72,0.0,0.0
376,18,train_0137,11926.80859375,10513.0947265625,-272.69052734375003,272.69052734375003,11654.11806640625,16.32,0.82,0.0,0.0
377,18,train_0397,11941.609375,10509.06640625,-273.09335937500003,273.09335937500003,11668.516015625,14.78,0.7,0.0,0.0
378,18,train_0243,12422.26953125,10465.294921875,-277.4705078125,277.4705078125,12144.7990234375,16.84,0.64,0.0,0.0
379,18,train_0192,12360.140625,10704.1171875,-253.58828125000002,253.58828125000002,12106.55234375,17.0,0.54,0.0,0.0
380,18,train_0327,12227.18359375,10756.1640625,-248.38359375000002,248.38359375000002,11978.8,18.14,0.64,0.0,0.0
381,18,train_0096,12564.974609375,10271.7646484375,-296.82353515625,296.82353515625,12268.15107421875,16.6,0.76,0.0,0.0
382,18,train_0589,11901.482421875,10312.552734375,-292.74472656250003,292.74472656250003,11608.7376953125,17.2,0.64,0.0,0.0
383,18,train_0329,12464.291015625,10372.275390625,-286.7724609375,286.7724609375,12177.5185546875,18.86,0.58,0.0,0.0
384,19,train_0004,12873.736328125,10388.6953125,-285.13046875000003,285.13046875000003,12588.605859375,19.6,0.74,0.0,0.0
385,19,train_0277,12102.1796875,10710.837890625,-252.9162109375,252.9162109375,11849.2634765625,16.2,0.78,0.0,0.0
386,19,train_0446,12035.6328125,10451.609375,-278.8390625,278.8390625,11756.79375,15.32,0.66,0.0,0.0
